,x,y,shape
3952,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/213.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (213).jpg,"(800, 800, 3)"
3953,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/245.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (245).jpg,"(800, 800, 3)"
3954,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/166.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (166).jpg,"(800, 800, 3)"
3955,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/10.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (10).jpg,"(800, 800, 3)"
3956,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/226.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (226).jpg,"(800, 800, 3)"
3957,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/177.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (177).jpg,"(800, 800, 3)"
3958,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/73.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (73).jpg,"(800, 800, 3)"
3959,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/214.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (214).jpg,"(800, 800, 3)"
3960,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/229.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (229).jpg,"(800, 800, 3)"
3961,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/195.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (195).jpg,"(800, 800, 3)"
3962,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/50.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (50).jpg,"(800, 800, 3)"
3963,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/4.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (4).jpg,"(800, 800, 3)"
3964,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/106.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (106).jpg,"(800, 800, 3)"
3965,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/236.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (236).jpg,"(800, 800, 3)"
3966,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/132.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (132).jpg,"(800, 800, 3)"
3967,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/147.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (147).jpg,"(800, 800, 3)"
3968,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/175.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (175).jpg,"(800, 800, 3)"
3969,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/127.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (127).jpg,"(800, 800, 3)"
3970,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/221.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (221).jpg,"(800, 800, 3)"
3971,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/98.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (98).jpg,"(800, 800, 3)"
3972,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/11.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (11).jpg,"(800, 800, 3)"
3973,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/23.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (23).jpg,"(800, 800, 3)"
3974,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/196.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (196).jpg,"(800, 800, 3)"
3975,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/1.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (1).jpg,"(800, 800, 3)"
3976,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/38.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (38).jpg,"(800, 800, 3)"
3977,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/148.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (148).jpg,"(800, 800, 3)"
3978,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/71.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (71).jpg,"(800, 800, 3)"
3979,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/181.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (181).jpg,"(800, 800, 3)"
3980,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/55.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (55).jpg,"(800, 800, 3)"
3981,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/156.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (156).jpg,"(800, 800, 3)"
3982,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/115.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (115).jpg,"(800, 800, 3)"
3983,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/163.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (163).jpg,"(800, 800, 3)"
3984,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/37.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (37).jpg,"(800, 800, 3)"
3985,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/43.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (43).jpg,"(800, 800, 3)"
3986,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/250.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (250).jpg,"(800, 800, 3)"
3987,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/188.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (188).jpg,"(800, 800, 3)"
3988,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/133.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (133).jpg,"(800, 800, 3)"
3989,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/165.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (165).jpg,"(800, 800, 3)"
3990,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/185.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (185).jpg,"(800, 800, 3)"
3991,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/224.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (224).jpg,"(800, 800, 3)"
3992,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/178.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (178).jpg,"(800, 800, 3)"
3993,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/206.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (206).jpg,"(800, 800, 3)"
3994,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/205.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (205).jpg,"(800, 800, 3)"
3995,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/76.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (76).jpg,"(800, 800, 3)"
3996,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/53.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (53).jpg,"(800, 800, 3)"
3997,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/42.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (42).jpg,"(800, 800, 3)"
3998,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/227.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (227).jpg,"(800, 800, 3)"
3999,/home/patrick/Git/OAM/AutoEncoder/Train/Input/6/45.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/6/a (45).jpg,"(800, 800, 3)"
4000,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/15.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (15).jpg,"(800, 800, 3)"
4001,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/19.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (19).jpg,"(800, 800, 3)"
4002,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/26.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (26).jpg,"(800, 800, 3)"
4003,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/21.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (21).jpg,"(800, 800, 3)"
4004,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/22.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (22).jpg,"(800, 800, 3)"
4005,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/16.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (16).jpg,"(800, 800, 3)"
4006,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/25.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (25).jpg,"(800, 800, 3)"
4007,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/47.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (47).jpg,"(800, 800, 3)"
4008,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/40.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (40).jpg,"(800, 800, 3)"
4009,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/30.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (30).jpg,"(800, 800, 3)"
4010,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/32.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (32).jpg,"(800, 800, 3)"
4011,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/44.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (44).jpg,"(800, 800, 3)"
4012,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/34.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (34).jpg,"(800, 800, 3)"
4013,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/5.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (5).jpg,"(800, 800, 3)"
4014,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/12.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (12).jpg,"(800, 800, 3)"
4015,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/28.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (28).jpg,"(800, 800, 3)"
4016,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/41.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (41).jpg,"(800, 800, 3)"
4017,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/31.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (31).jpg,"(800, 800, 3)"
4018,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/39.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (39).jpg,"(800, 800, 3)"
4019,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/29.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (29).jpg,"(800, 800, 3)"
4020,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/13.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (13).jpg,"(800, 800, 3)"
4021,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/35.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (35).jpg,"(800, 800, 3)"
4022,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/2.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (2).jpg,"(800, 800, 3)"
4023,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/24.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (24).jpg,"(800, 800, 3)"
4024,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/49.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (49).jpg,"(800, 800, 3)"
4025,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/6.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (6).jpg,"(800, 800, 3)"
4026,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/36.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (36).jpg,"(800, 800, 3)"
4027,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/9.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (9).jpg,"(800, 800, 3)"
4028,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/7.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (7).jpg,"(800, 800, 3)"
4029,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/46.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (46).jpg,"(800, 800, 3)"
4030,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/27.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (27).jpg,"(800, 800, 3)"
4031,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/33.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (33).jpg,"(800, 800, 3)"
4032,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/48.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (48).jpg,"(800, 800, 3)"
4033,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/18.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (18).jpg,"(800, 800, 3)"
4034,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/8.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (8).jpg,"(800, 800, 3)"
4035,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/3.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (3).jpg,"(800, 800, 3)"
4036,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/14.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (14).jpg,"(800, 800, 3)"
4037,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/17.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (17).jpg,"(800, 800, 3)"
4038,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/20.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (20).jpg,"(800, 800, 3)"
4039,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/10.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (10).jpg,"(800, 800, 3)"
4040,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/50.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (50).jpg,"(800, 800, 3)"
4041,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/4.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (4).jpg,"(800, 800, 3)"
4042,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/11.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (11).jpg,"(800, 800, 3)"
4043,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/23.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (23).jpg,"(800, 800, 3)"
4044,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/1.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (1).jpg,"(800, 800, 3)"
4045,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/38.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (38).jpg,"(800, 800, 3)"
4046,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/37.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (37).jpg,"(800, 800, 3)"
4047,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/43.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (43).jpg,"(800, 800, 3)"
4048,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/42.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (42).jpg,"(800, 800, 3)"
4049,/home/patrick/Git/OAM/AutoEncoder/Test/Input/1/45.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/1/a (45).jpg,"(800, 800, 3)"
4050,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/15.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (15).jpg,"(800, 800, 3)"
4051,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/19.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (19).jpg,"(800, 800, 3)"
4052,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/26.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (26).jpg,"(800, 800, 3)"
4053,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/21.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (21).jpg,"(800, 800, 3)"
4054,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/22.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (22).jpg,"(800, 800, 3)"
4055,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/16.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (16).jpg,"(800, 800, 3)"
4056,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/25.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (25).jpg,"(800, 800, 3)"
4057,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/47.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (47).jpg,"(800, 800, 3)"
4058,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/40.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (40).jpg,"(800, 800, 3)"
4059,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/30.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (30).jpg,"(800, 800, 3)"
4060,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/32.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (32).jpg,"(800, 800, 3)"
4061,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/44.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (44).jpg,"(800, 800, 3)"
4062,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/34.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (34).jpg,"(800, 800, 3)"
4063,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/5.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (5).jpg,"(800, 800, 3)"
4064,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/12.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (12).jpg,"(800, 800, 3)"
4065,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/28.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (28).jpg,"(800, 800, 3)"
4066,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/41.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (41).jpg,"(800, 800, 3)"
4067,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/31.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (31).jpg,"(800, 800, 3)"
4068,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/39.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (39).jpg,"(800, 800, 3)"
4069,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/29.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (29).jpg,"(800, 800, 3)"
4070,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/13.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (13).jpg,"(800, 800, 3)"
4071,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/35.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (35).jpg,"(800, 800, 3)"
4072,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/2.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (2).jpg,"(800, 800, 3)"
4073,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/24.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (24).jpg,"(800, 800, 3)"
4074,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/49.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (49).jpg,"(800, 800, 3)"
4075,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/6.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (6).jpg,"(800, 800, 3)"
4076,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/36.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (36).jpg,"(800, 800, 3)"
4077,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/9.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (9).jpg,"(800, 800, 3)"
4078,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/7.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (7).jpg,"(800, 800, 3)"
4079,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/46.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (46).jpg,"(800, 800, 3)"
4080,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/27.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (27).jpg,"(800, 800, 3)"
4081,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/33.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (33).jpg,"(800, 800, 3)"
4082,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/48.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (48).jpg,"(800, 800, 3)"
4083,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/18.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (18).jpg,"(800, 800, 3)"
4084,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/8.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (8).jpg,"(800, 800, 3)"
4085,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/3.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (3).jpg,"(800, 800, 3)"
4086,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/14.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (14).jpg,"(800, 800, 3)"
4087,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/17.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (17).jpg,"(800, 800, 3)"
4088,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/20.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (20).jpg,"(800, 800, 3)"
4089,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/10.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (10).jpg,"(800, 800, 3)"
4090,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/50.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (50).jpg,"(800, 800, 3)"
4091,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/4.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (4).jpg,"(800, 800, 3)"
4092,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/11.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (11).jpg,"(800, 800, 3)"
4093,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/23.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (23).jpg,"(800, 800, 3)"
4094,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/1.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (1).jpg,"(800, 800, 3)"
4095,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/38.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (38).jpg,"(800, 800, 3)"
4096,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/37.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (37).jpg,"(800, 800, 3)"
4097,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/43.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (43).jpg,"(800, 800, 3)"
4098,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/42.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (42).jpg,"(800, 800, 3)"
4099,/home/patrick/Git/OAM/AutoEncoder/Test/Input/14/45.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/14/a (45).jpg,"(800, 800, 3)"
4100,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/15.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (15).jpg,"(800, 800, 3)"
4101,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/19.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (19).jpg,"(800, 800, 3)"
4102,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/26.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (26).jpg,"(800, 800, 3)"
4103,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/21.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (21).jpg,"(800, 800, 3)"
4104,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/22.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (22).jpg,"(800, 800, 3)"
4105,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/16.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (16).jpg,"(800, 800, 3)"
4106,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/25.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (25).jpg,"(800, 800, 3)"
4107,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/47.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (47).jpg,"(800, 800, 3)"
4108,/home/patrick/Git/OAM/AutoEncoder/Test/Input/5/40.jpg,/home/patrick/Git/OAM/AutoEncoder/Test/Output/5/a (40).jpg,"(800, 800, 3)"
